property_name,listing_href,price,floor_area,property_address,is_studio,is_room,property_type,currency,num_bedrooms,num_bathrooms,price_period,build_year,furnished,district_code
8M RESIDENCES,https://www.propertyguru.com.sg/listing/20228112/for-rent-8m-residences,3800,527,8 Margate Road,False,False,Condominium,S$ ,1.0,1.0,/mo,2017.0,Fully Furnished,D15
FLAMINGO VALLEY,https://www.propertyguru.com.sg/listing/24185896/for-rent-flamingo-valley,5000,840,464 Siglap Road,False,False,Condominium,S$ ,2.0,2.0,/mo,2015.0,Fully Furnished,D15
41 MARSHALL ROAD,https://www.propertyguru.com.sg/listing/24229011/for-rent-41-marshall-road,2200,150,,False,True,Shophouse,S$ ,,,/mo,,Fully Furnished,D15
BANYAN CONDO,https://www.propertyguru.com.sg/listing/24240154/for-rent-banyan-condo,5000,1475,3 Chwee Chian Road,False,False,Condominium,S$ ,3.0,2.0,/mo,1995.0,,D05
411 COMMONWEALTH AVENUE WEST,https://www.propertyguru.com.sg/listing/hdb-for-rent-411-commonwealth-avenue-west-24231838,1200,150,411 Commonwealth Avenue West,False,True,HDB Flat,S$ ,,,/mo,1977.0,Partially Furnished,D05
BOTANNIA,https://www.propertyguru.com.sg/listing/24205355/for-rent-botannia,5800,1249,29 West Coast Park,False,False,Condominium,S$ ,3.0,3.0,/mo,2009.0,Partially Furnished,D05
FABER CREST,https://www.propertyguru.com.sg/listing/24230023/for-rent-faber-crest,1511,200,50F Faber Heights,False,True,Condominium,S$ ,,,/mo,2002.0,Fully Furnished,D05
711 CLEMENTI WEST STREET 2,https://www.propertyguru.com.sg/listing/hdb-for-rent-711-clementi-west-street-2-24222427,480,100,711 Clementi West Street 2,False,True,HDB Flat,S$ ,,,/mo,1979.0,,D05
610 CLEMENTI WEST STREET 1,https://www.propertyguru.com.sg/listing/hdb-for-rent-610-clementi-west-street-1-24012698,1000,150,610 Clementi West Street 1,False,True,HDB Flat,S$ ,,,/mo,1982.0,Partially Furnished,D05
BANYAN CONDO,https://www.propertyguru.com.sg/listing/22022644/for-rent-banyan-condo,5000,1475,1 Chwee Chian Road,False,False,Condominium,S$ ,3.0,3.0,/mo,1995.0,Partially Furnished,D05
BANYAN CONDO,https://www.propertyguru.com.sg/listing/24193236/for-rent-banyan-condo,5000,1475,3 Chwee Chian Road,False,False,Condominium,S$ ,3.0,3.0,/mo,1995.0,Partially Furnished,D05
BANYAN CONDO,https://www.propertyguru.com.sg/listing/24204734/for-rent-banyan-condo,5000,1475,3 Chwee Chian Road,False,False,Condominium,S$ ,3.0,3.0,/mo,1995.0,Partially Furnished,D05
BANYAN CONDO,https://www.propertyguru.com.sg/listing/23733884/for-rent-banyan-condo,5000,1475,1 Chwee Chian Road,False,False,Condominium,S$ ,3.0,3.0,/mo,1995.0,Partially Furnished,D05
704 WEST COAST ROAD,https://www.propertyguru.com.sg/listing/hdb-for-rent-704-west-coast-road-24238880,3500,350,704 West Coast Road,False,True,HDB Flat,S$ ,,,/mo,1979.0,Fully Furnished,D05
BLUE HORIZON,https://www.propertyguru.com.sg/listing/24238530/for-rent-blue-horizon,6800,1152,27 West Coast Crescent,False,False,Condominium,S$ ,3.0,3.0,/mo,2005.0,Partially Furnished,D05
THE VISION,https://www.propertyguru.com.sg/listing/24198615/for-rent-the-vision,6500,1259,79 West Coast Crescent,False,False,Condominium,S$ ,3.0,3.0,/mo,2015.0,Partially Furnished,D05
WESTRIDGE WALK,https://www.propertyguru.com.sg/listing/24225476/for-rent-westridge-walk,1300,120,Westridge Walk,False,True,Semi-Detached House,S$ ,,,/mo,,Partially Furnished,D05
426 CLEMENTI AVENUE 3,https://www.propertyguru.com.sg/listing/hdb-for-rent-426-clementi-avenue-3-24238494,1000,100,426 Clementi Avenue 3,False,True,HDB Flat,S$ ,,,/mo,1977.0,Partially Furnished,D05
THE PEAK @ BALMEG,https://www.propertyguru.com.sg/listing/21694568/for-rent-the-peak-balmeg,7800,1507,9 Balmeg Hill,False,False,Condominium,S$ ,3.0,3.0,/mo,2011.0,Fully Furnished,D05
PARC IMPERIAL,https://www.propertyguru.com.sg/listing/24228572/for-rent-parc-imperial,3200,398,253C Pasir Panjang Road,False,False,Condominium,S$ ,1.0,1.0,/mo,2010.0,Partially Furnished,D05
THE FOLIAGE,https://www.propertyguru.com.sg/listing/24179811/for-rent-the-foliage,4500,505,370 Pasir Panjang Road,False,False,Condominium,S$ ,1.0,1.0,/mo,2008.0,Fully Furnished,D05
THE TRILINQ,https://www.propertyguru.com.sg/listing/24225390/for-rent-the-trilinq,6800,1346,28 Jalan Lempeng,False,False,Condominium,S$ ,3.0,2.0,/mo,2017.0,Partially Furnished,D05
TWIN VEW,https://www.propertyguru.com.sg/listing/23659636/for-rent-twin-vew,4688,732,93 West Coast Vale,False,False,Condominium,S$ ,2.0,2.0,/mo,2021.0,,D05
SANCTUARY @813,https://www.propertyguru.com.sg/listing/20621088/for-rent-sanctuary-813,3499,600,813 Upper Serangoon Road,False,False,Apartment,S$ ,1.0,1.0,/mo,2012,Fully Furnished,D19
BELLEWATERS,https://www.propertyguru.com.sg/listing/24242561/for-rent-bellewaters,6500,1130,11 Anchorvale Crescent,False,False,Executive Condominium,S$ ,4.0,3.0,/mo,2017,Partially Furnished,D19
THE VALES,https://www.propertyguru.com.sg/listing/24192954/for-rent-the-vales,4999,1033,79 Anchorvale Crescent,False,False,Executive Condominium,S$ ,3.0,2.0,/mo,2017,,D19
KINGSFORD WATERBAY,https://www.propertyguru.com.sg/listing/24247818/for-rent-kingsford-waterbay,3800,624,64 Upper Serangoon View,False,False,Condominium,S$ ,2.0,1.0,/mo,2018,Fully Furnished,D19
262A COMPASSVALE STREET,https://www.propertyguru.com.sg/listing/hdb-for-rent-262a-compassvale-street-24225855,4000,1184,262A Compassvale Street,False,False,HDB Flat,S$ ,3.0,2.0,/mo,1999,Partially Furnished,D19
111 RIVERVALE WALK,https://www.propertyguru.com.sg/listing/hdb-for-rent-111-rivervale-walk-24239968,4500,1300,111 Rivervale Walk,False,False,HDB Flat,S$ ,3.0,2.0,/mo,1998,Fully Furnished,D19
226A COMPASSVALE WALK,https://www.propertyguru.com.sg/listing/hdb-for-rent-226a-compassvale-walk-24258915,850,50,226A Compassvale Walk,False,True,HDB Flat,S$ ,,,/mo,1998,Fully Furnished,D19
PRIVE,https://www.propertyguru.com.sg/listing/24258719/for-rent-prive,5200,1130,33 Punggol Field,False,False,Executive Condominium,S$ ,3.0,2.0,/mo,2014,Fully Furnished,D19
310C PUNGGOL WALK,https://www.propertyguru.com.sg/listing/hdb-for-rent-310c-punggol-walk-24258727,3800,990,310C Punggol Walk,False,False,HDB Flat,S$ ,3.0,2.0,/mo,2015,Partially Furnished,D19
JADE RESIDENCES,https://www.propertyguru.com.sg/listing/20569671/for-rent-jade-residences,3800,549,1 Lew Lian Vale,False,False,Apartment,S$ ,2.0,1.0,/mo,2017,Partially Furnished,D19
290B COMPASSVALE CRESCENT,https://www.propertyguru.com.sg/listing/hdb-for-rent-290b-compassvale-crescent-24243995,4100,1184,290B Compassvale Crescent,False,False,HDB Flat,S$ ,3.0,2.0,/mo,2000,Partially Furnished,D19
132 EDGEDALE PLAINS,https://www.propertyguru.com.sg/listing/hdb-for-rent-132-edgedale-plains-24246804,900,150,132 Edgedale Plains,False,True,HDB Flat,S$ ,,,/mo,2001,Fully Furnished,D19
KOVAN RESIDENCES,https://www.propertyguru.com.sg/listing/23832661/for-rent-kovan-residences,6500,1259,1 Kovan Road,False,False,Condominium,S$ ,3.0,3.0,/mo,2011,Partially Furnished,D19
THE CHUAN,https://www.propertyguru.com.sg/listing/24241965/for-rent-the-chuan,5300,937,31 Lorong chuan,False,False,Condominium,S$ ,2.0,2.0,/mo,2008,Partially Furnished,D19
HENLEY GARDENS,https://www.propertyguru.com.sg/listing/23578875/for-rent-henley-gardens,9600,2852,Jalan Arif,False,False,Terraced House,S$ ,5.0,4.0,/mo,2002,Partially Furnished,D19
KINGSFORD WATERBAY,https://www.propertyguru.com.sg/listing/24251993/for-rent-kingsford-waterbay,4900,900,76 Upper Serangoon View,False,False,Condominium,S$ ,3.0,2.0,/mo,2018,Fully Furnished,D19
MIDTOWN RESIDENCES,https://www.propertyguru.com.sg/listing/24250237/for-rent-midtown-residences,3800,646,1189 Upper Serangoon Road,False,False,Condominium,S$ ,2.0,1.0,/mo,2016,Fully Furnished,D19
236A SERANGOON AVENUE 2,https://www.propertyguru.com.sg/listing/hdb-for-rent-236a-serangoon-avenue-2-24252875,4700,1507,236A Serangoon Avenue 2,False,False,HDB Flat,S$ ,4.0,2.0,/mo,1997,Fully Furnished,D19
CASA CAMBIO,https://www.propertyguru.com.sg/listing/24258167/for-rent-casa-cambio,3800,743,9 Lim Tua Tow Road,False,False,Condominium,S$ ,2.0,1.0,/mo,2015,Fully Furnished,D19
THE VALES,https://www.propertyguru.com.sg/listing/24255177/for-rent-the-vales,4800,915,79 Anchorvale Crescent,False,False,Executive Condominium,S$ ,3.0,2.0,/mo,2017,,D19
HANA,https://www.propertyguru.com.sg/listing/23423943/for-rent-hana,45000,3531,8 Tomlinson Road,False,False,Apartment,S$ ,4,4,/mo,2014.0,Partially Furnished,D10
REGENT VILLA,https://www.propertyguru.com.sg/listing/24251326/for-rent-regent-villa,28000,6000,Jalan Lim Tai See,False,False,Detached House,S$ ,6,5,/mo,1993.0,Partially Furnished,D10
VIEW VIDEO TOUR ! EWART PARK - 2 STOREY CHARMING RESORT LIVING GCB FOR RENT,https://www.propertyguru.com.sg/listing/19051842/for-rent-view-video-tour-ewart-park-2-storey-charming-resort-living-gcb-for-rent,40000,10000,,False,False,Good Class Bungalow,S$ ,5,7,/mo,,Partially Furnished,D10
LOFT @ STEVENS,https://www.propertyguru.com.sg/listing/21396468/for-rent-loft-stevens,3800,388,68 Stevens Road,False,False,Condominium,S$ ,1,1,/mo,2015.0,Fully Furnished,D10
NATHAN PLACE,https://www.propertyguru.com.sg/listing/24236095/for-rent-nathan-place,7400,1206,16 Nathan Road,False,False,Condominium,S$ ,2,2,/mo,2006.0,Fully Furnished,D10
GRAMERCY PARK,https://www.propertyguru.com.sg/listing/24236240/for-rent-gramercy-park,15000,1884,57 Grange Road,False,False,Condominium,S$ ,3,5,/mo,2016.0,,D10
MON JERVOIS,https://www.propertyguru.com.sg/listing/21926990/for-rent-mon-jervois,6500,1000,39 Jervois Road,False,False,Condominium,S$ ,2,2,/mo,2016.0,Fully Furnished,D10
SOMMERVILLE PARK,https://www.propertyguru.com.sg/listing/22458913/for-rent-sommerville-park,7500,1302,75 Farrer Drive,False,False,Condominium,S$ ,3,2,/mo,1978.0,Partially Furnished,D10
FONTANA HEIGHTS,https://www.propertyguru.com.sg/listing/24257122/for-rent-fontana-heights,15000,3456,39 Mount Sinai Road,False,False,Condominium,S$ ,3,2,/mo,1985.0,Partially Furnished,D10
FONTANA HEIGHTS,https://www.propertyguru.com.sg/listing/24256352/for-rent-fontana-heights,15000,3456,39 Mount Sinai Road,False,False,Condominium,S$ ,4,5,/mo,1985.0,Partially Furnished,D10
D10 MODERN STUNNING GCB FOR RENT  AT KING ALBERT PARK,https://www.propertyguru.com.sg/listing/22704348/for-rent-d10-modern-stunning-gcb-for-rent-at-king-albert-park,62000,10400,King albert park,False,False,Good Class Bungalow,S$ ,5,6,/mo,,Partially Furnished,D10
"ULTRA MODERN GCB FOR RENT 最现代, 最摩登",https://www.propertyguru.com.sg/listing/24200861/for-rent-ultra-modern-gcb-for-rent-%E6%9C%80%E7%8E%B0%E4%BB%A3-%E6%9C%80%E6%91%A9%E7%99%BB,62000,10500,Bukit Timah 武吉知马路,False,False,Good Class Bungalow,S$ ,5,6,/mo,,Partially Furnished,D10
❤️❤️ELEVATED CHARMING GCB AT  KING ALBERT PARK. LOTS OF GREENERY AND QUIET. CONTACT PATRICIA@96395098,https://www.propertyguru.com.sg/listing/24132745/for-rent-elevated-charming-gcb-at-king-albert-park-lots-of-greenery-and-quiet-contact-patricia-96395098,62000,10500,King Albert Park,False,False,Good Class Bungalow,S$ ,5,6,/mo,,Partially Furnished,D10
THE GRANGE,https://www.propertyguru.com.sg/listing/20682764/for-rent-the-grange,21000,2282,1 Grange Garden,False,False,Condominium,S$ ,4,4,/mo,2008.0,Partially Furnished,D10
SHAMROCK PARK,https://www.propertyguru.com.sg/listing/24220544/for-rent-shamrock-park,28000,5500,Namly Drive,False,False,Bungalow House,S$ ,5,5,/mo,,Partially Furnished,D10
⭐️EVELYN 94889556⭐️CHARMING HOLLAND GREENLEAF DR SEMI-D⭐️5 BDRM⭐️GARDEN⭐️PERFECT FAMILY HOME⭐️,https://www.propertyguru.com.sg/listing/24205109/for-rent-evelyn-94889556-charming-holland-greenleaf-dr-semi-d-5-bdrm-garden-perfect-family-home,14000,3700,"Holland Road, Greenleaf Drive, Ming Teck Park,",False,False,Semi-Detached House,S$ ,5,4,/mo,,,D10
MOVE-IN READY! NEWLY RENOVATED! MESMERIZING BLACK-AND-WHITE CHARM HOME,https://www.propertyguru.com.sg/listing/24257395/for-rent-move-in-ready-newly-renovated-mesmerizing-black-and-white-charm-home,14800,3300,Namly Avenue,False,False,Semi-Detached House,S$ ,5,3,/mo,,Partially Furnished,D10
ZION ROAD,https://www.propertyguru.com.sg/listing/19601843/for-rent-zion-road,4200,1000,,False,False,Walk-up Apartment,S$ ,2,2,/mo,,,D10
THE OLIV @ BALMORAL,https://www.propertyguru.com.sg/listing/20326186/for-rent-the-oliv-balmoral,39000,5414,11C Balmoral Road,False,False,Apartment,S$ ,5,5,/mo,2013.0,Fully Furnished,D10
D'LEEDON (FORMER FARRER COURT),https://www.propertyguru.com.sg/listing/24246494/for-rent-d-leedon-former-farrer-court,8200,1281,13 Leedon Heights,False,False,Condominium,S$ ,3,2,/mo,2014.0,Partially Furnished,D10
REGENCY PARK,https://www.propertyguru.com.sg/listing/23924572/for-rent-regency-park,23800,3650,11 Nathan Road,False,False,Condominium,S$ ,5,4,/mo,1987.0,Partially Furnished,D10
LAKESHORE VIEW,https://www.propertyguru.com.sg/listing/24230116/for-rent-lakeshore-view,55000,10000,,False,False,Detached House,S$ ,5.0,5.0,/mo,,Partially Furnished,D04
CAPE ROYALE,https://www.propertyguru.com.sg/listing/21756898/for-rent-cape-royale,19500,2971,,False,False,Condominium,S$ ,3.0,3.0,/mo,,Partially Furnished,D04
REFLECTIONS AT KEPPEL BAY,https://www.propertyguru.com.sg/listing/24228303/for-rent-reflections-at-keppel-bay,11500,1744,1 Keppel Bay View,False,False,Condominium,S$ ,3.0,3.0,/mo,2013.0,Partially Furnished,D04
OCEAN DRIVE@SENTOSA COVE-TROPICAL RESORT LIVING-BEAUTIFUL CORNER BUNGALOW-GREENERY & FULL SEAVIEW !,https://www.propertyguru.com.sg/listing/24061890/for-rent-ocean-drive-sentosa-cove-tropical-resort-living-beautiful-corner-bungalow-greenery-full-seaview,80000,7000,Sentosa Cove / Ocean Drive,False,False,Bungalow House,S$ ,5.0,5.0,/mo,,Partially Furnished,D04
SENTOSA COVE,https://www.propertyguru.com.sg/listing/24169838/for-rent-sentosa-cove,45000,13000,Cove Way,False,False,Detached House,S$ ,6.0,5.0,/mo,2011.0,Partially Furnished,D04
CORNER TERRACE @ SENTOSA COCE,https://www.propertyguru.com.sg/listing/24210956/for-rent-corner-terrace-sentosa-coce,25000,3347,,False,False,Corner Terrace,S$ ,4.0,5.0,/mo,,Partially Furnished,D04
HARBOUR VIEW TOWERS,https://www.propertyguru.com.sg/listing/18871415/for-rent-harbour-view-towers,4500,807,21 Telok Blangah Drive,False,False,Condominium,S$ ,1.0,2.0,/mo,1994.0,Fully Furnished,D04
THE BERTH BY THE COVE,https://www.propertyguru.com.sg/listing/24187165/for-rent-the-berth-by-the-cove,20000,3089,216 Ocean Drive,False,False,Condominium,S$ ,4.0,4.0,/mo,2006.0,Partially Furnished,D04
SENTOSA COVE,https://www.propertyguru.com.sg/listing/24001932/for-rent-sentosa-cove,40000,7500,Cove Way,False,False,Detached House,S$ ,6.0,5.0,/mo,2011.0,Partially Furnished,D04
SEASCAPE @ SENTOSA COVE,https://www.propertyguru.com.sg/listing/20737529/for-rent-seascape-sentosa-cove,63000,6631,57 Cove Way,False,False,Apartment,S$ ,5.0,6.0,/mo,2012.0,Partially Furnished,D04
SEASCAPE @ SENTOSA COVE,https://www.propertyguru.com.sg/listing/24179581/for-rent-seascape-sentosa-cove,28000,4241,57 Cove Way,False,False,Apartment,S$ ,4.0,4.0,/mo,2012.0,Partially Furnished,D04
75 TELOK BLANGAH DRIVE,https://www.propertyguru.com.sg/listing/hdb-for-rent-75-telok-blangah-drive-24225276,1400,120,75 Telok Blangah Drive,False,True,HDB Flat,S$ ,,,/mo,1977.0,,D04
PERMAI RESIDENCES,https://www.propertyguru.com.sg/listing/21608269/for-rent-permai-residences,7000,1261,524 Kampong Bahru Road,False,False,Condominium,S$ ,2.0,2.0,/mo,,Partially Furnished,D04
93B TELOK BLANGAH STREET 31,https://www.propertyguru.com.sg/listing/hdb-for-rent-93b-telok-blangah-street-31-24215183,4500,1001,93B Telok Blangah Street 31,False,False,HDB Flat,S$ ,3.0,2.0,/mo,2017.0,,D04
REFLECTIONS AT KEPPEL BAY,https://www.propertyguru.com.sg/listing/19489705/for-rent-reflections-at-keppel-bay,6100,861,27 Keppel Bay View,False,False,Condominium,S$ ,2.0,2.0,/mo,2013.0,Partially Furnished,D04
THE BERTH BY THE COVE,https://www.propertyguru.com.sg/listing/19371398/for-rent-the-berth-by-the-cove,15000,3046,220 Ocean Drive,False,False,Condominium,S$ ,3.0,4.0,/mo,2006.0,Partially Furnished,D04
SENTOSA COVE,https://www.propertyguru.com.sg/listing/19101587/for-rent-sentosa-cove,80000,10111,,False,False,Detached House,S$ ,4.0,5.0,/mo,,Partially Furnished,D04
DESIGNER RESORT SENTOSA BUNGALOW WITH STUNNING SEA VIEW,https://www.propertyguru.com.sg/listing/22331047/for-rent-designer-resort-sentosa-bungalow-with-stunning-sea-view,80000,10100,,False,False,Bungalow House,S$ ,6.0,6.0,/mo,,Partially Furnished,D04
MONTHLY FLEXIBLE RENTAL. 5-STAR HOTEL AT SENTOSA ISLAND,https://www.propertyguru.com.sg/listing/24180192/for-rent-monthly-flexible-rental-5-star-hotel-at-sentosa-island,5445,193,,False,False,Condominium,S$ ,1.0,1.0,/mo,,Fully Furnished,D04
3 YONG SIAK,https://www.propertyguru.com.sg/listing/24197957/for-rent-3-yong-siak,2500,141,,False,True,Walk-up Apartment,S$ ,,,/mo,,Fully Furnished,D04
QUEENS,https://www.propertyguru.com.sg/listing/22203333/for-rent-queens,6999,1200,10 Stirling Road,False,False,Condominium,S$ ,3.0,3.0,/mo,2002.0,Partially Furnished,D03
78 MOH GUAN TERRACE,https://www.propertyguru.com.sg/listing/24254093/for-rent-78-moh-guan-terrace,2500,110,78 Moh Guan Terrace,False,True,Apartment,S$ ,,,/mo,1967.0,Fully Furnished,D03
2 JALAN BUKIT MERAH,https://www.propertyguru.com.sg/listing/hdb-for-rent-2-jalan-bukit-merah-24240545,3200,600,2 Jalan Bukit Merah,True,False,HDB Flat,S$ ,,,/mo,1975.0,,D03
HAVELOCK ROAD STUDIO,https://www.propertyguru.com.sg/listing/24183866/for-rent-havelock-road-studio,3700,450,,True,False,Shophouse,S$ ,,,/mo,,Fully Furnished,D03
STIRLING RESIDENCES,https://www.propertyguru.com.sg/listing/24150444/for-rent-stirling-residences,8500,1055,21 Stirling Road,False,False,New Project: 2022,S$ ,3.0,3.0,/mo,,Partially Furnished,D03
ALEXIS,https://www.propertyguru.com.sg/listing/22238038/for-rent-alexis,4500,861,356 Alexandra Road,False,False,Condominium,S$ ,2.0,1.0,/mo,2014.0,Fully Furnished,D03
PRINCIPAL GARDEN,https://www.propertyguru.com.sg/listing/24259762/for-rent-principal-garden,4700,495,97 Prince Charles Crescent,False,False,Apartment,S$ ,1.0,1.0,/mo,2019.0,Fully Furnished,D03
COMMONWEALTH TOWERS,https://www.propertyguru.com.sg/listing/24259742/for-rent-commonwealth-towers,5620,452,230 Commonwealth Avenue,False,False,Apartment,S$ ,1.0,1.0,/mo,2017.0,Fully Furnished,D03
9 JALAN RUMAH TINGGI,https://www.propertyguru.com.sg/listing/hdb-for-rent-9-jalan-rumah-tinggi-24253821,1400,120,9 Jalan Rumah Tinggi,False,True,HDB Flat,S$ ,,,/mo,1983.0,Fully Furnished,D03
ECHELON,https://www.propertyguru.com.sg/listing/21640460/for-rent-echelon,5500,731,9 Alexandra View,False,False,Condominium,S$ ,2.0,2.0,/mo,2016.0,Fully Furnished,D03
THE CREST,https://www.propertyguru.com.sg/listing/24214994/for-rent-the-crest,5800,829,103 Prince Charles Crescent,False,False,Condominium,S$ ,2.0,2.0,/mo,2017.0,,D03
COMMONWEALTH TOWERS,https://www.propertyguru.com.sg/listing/21211124/for-rent-commonwealth-towers,4000,441,230 Commonwealth Avenue,False,False,Condominium,S$ ,1.0,1.0,/mo,2017.0,Partially Furnished,D03
STIRLING RESIDENCES,https://www.propertyguru.com.sg/listing/24259723/for-rent-stirling-residences,7080,657,25 Stirling Road,False,False,New Project: 2022,S$ ,2.0,1.0,/mo,,Fully Furnished,D03
ALEXIS,https://www.propertyguru.com.sg/listing/10508606/for-rent-alexis,3300,365,356 Alexandra Road,False,False,Condominium,S$ ,1.0,1.0,/mo,2014.0,Fully Furnished,D03
QUEENS,https://www.propertyguru.com.sg/listing/24259684/for-rent-queens,7670,1184,12 Stirling Road,False,False,Apartment,S$ ,3.0,2.0,/mo,2002.0,Fully Furnished,D03
COMMONWEALTH TOWERS,https://www.propertyguru.com.sg/listing/24259669/for-rent-commonwealth-towers,5910,689,230 Commonwealth Avenue,False,False,Apartment,S$ ,2.0,2.0,/mo,2017.0,Fully Furnished,D03
55 HAVELOCK ROAD,https://www.propertyguru.com.sg/listing/hdb-for-rent-55-havelock-road-24259592,1550,100,55 Havelock Road,False,True,HDB Flat,S$ ,,,/mo,2011.0,Partially Furnished,D03
STIRLING RESIDENCES,https://www.propertyguru.com.sg/listing/24259606/for-rent-stirling-residences,6550,689,25 Stirling Road,False,False,New Project: 2022,S$ ,2.0,2.0,/mo,,Fully Furnished,D03
35 JALAN RUMAH TINGGI,https://www.propertyguru.com.sg/listing/hdb-for-rent-35-jalan-rumah-tinggi-24216980,5100,1323,35 Jalan Rumah Tinggi,False,False,HDB Flat,S$ ,3.0,2.0,/mo,1997.0,Fully Furnished,D03
STIRLING RESIDENCES,https://www.propertyguru.com.sg/listing/24259593/for-rent-stirling-residences,5950,624,25 Stirling Road,False,False,New Project: 2022,S$ ,2.0,1.0,/mo,,Fully Furnished,D03
ECO,https://www.propertyguru.com.sg/listing/24228577/for-rent-eco,10000,3358,265 Bedok South Avenue 3,False,False,Cluster House,S$ ,5.0,5.0,/mo,2017.0,Fully Furnished,D16
50 CHAI CHEE STREET,https://www.propertyguru.com.sg/listing/hdb-for-rent-50-chai-chee-street-24229078,3000,800,50 Chai Chee Street,False,False,HDB Flat,S$ ,2.0,2.0,/mo,1980.0,Fully Furnished,D16
ARCHIPELAGO,https://www.propertyguru.com.sg/listing/20027536/for-rent-archipelago,6000,1184,Bedok Reservoir Road,False,False,Condominium,S$ ,3.0,3.0,/mo,2015.0,Partially Furnished,D16
