project_id,rent,low_area_sqm,high_area_sqm,low_area_sqft,high_area_sqft,lease_date,no_of_bedrooms,street_name,project_name,district,property_type,longitude,latitude,id,category_name
1092,4200,90,100,1000,1100,2022-08-01,2,MEYER ROAD,THE SEAFRONT ON MEYER,15,1,103.88828385148361,1.2968543143072679,1,Non-landed Properties
69,4100,90,100,1000,1100,2022-08-01,2,LORONG 40 GEYLANG,THE WATERINA,14,1,103.8906484008908,1.3129488069060868,1,Non-landed Properties
87,4100,90,100,1000,1100,2022-08-01,2,ENG KONG CRESCENT,ENG KONG GREEN,21,1,103.769610757556,1.3359293344816583,1,Non-landed Properties
730,5500,90,100,1000,1100,2022-08-01,2,ALEXANDRA VIEW,ASCENTIA SKY,3,1,103.81701514517766,1.2909139364041431,1,Non-landed Properties
3,3200,90,100,1000,1100,2022-08-01,2,FLORA DRIVE,DAHLIA PARK CONDOMINIUM,17,1,103.96558616148316,1.3590929338952169,1,Non-landed Properties
1862,3000,90,100,1000,1100,2022-08-01,2,BEDOK RESERVOIR ROAD,BAYWATER,16,1,103.93248815887918,1.3373069689557775,1,Non-landed Properties
855,4750,90,100,1000,1100,2022-08-01,3,SOPHIA ROAD,SOPHIA RESIDENCE,9,1,103.84859045661712,1.3005515009886686,1,Non-landed Properties
109,4500,90,100,900,1000,2022-08-01,2,BALMEG HILL,THE PEAK@BALMEG,5,1,103.783723490751,1.2829521920534412,1,Non-landed Properties
2945,9000,90,100,900,1000,2022-08-01,2,BEACH ROAD,SOUTH BEACH RESIDENCES,7,1,103.8560298213045,1.2943850578350902,1,Non-landed Properties
330,2100,90,100,900,1000,2022-08-01,2,MARIAM WAY,BALLOTA PARK CONDOMINIUM,17,1,103.96861817257324,1.3580411798598917,1,Non-landed Properties
3062,3900,90,100,900,1000,2022-08-01,3,ANCHORVALE CRESCENT,BELLEWATERS,19,5,103.8908241373617,1.3994746240224161,5,Executive Condominium
2202,4500,90,100,900,1000,2022-08-01,3,OXLEY RISE,HOLLYWOOD APARTMENTS,9,1,103.8429019895064,1.296430724006703,1,Non-landed Properties
1089,4300,90,100,900,1000,2022-08-01,2,ONE-NORTH GATEWAY,ONE-NORTH RESIDENCES,5,1,103.78987783002631,1.3020924751521268,1,Non-landed Properties
768,4000,90,100,900,1000,2022-08-01,2,STURDEE ROAD,KERRISDALE,8,1,103.8580318810664,1.313214163897122,1,Non-landed Properties
788,2800,90,100,900,1000,2022-08-01,2,HUME AVENUE,HILLVIEW GREEN,21,1,103.7641516788336,1.3579377743763836,1,Non-landed Properties
614,3950,90,100,900,1000,2022-08-01,2,JERVOIS CLOSE,ONE JERVOIS,10,1,103.82483454193461,1.2926756901512777,1,Non-landed Properties
253,2800,90,100,900,1000,2022-08-01,2,PHOENIX ROAD,HILLSTA,23,1,103.7564303454046,1.376075597949487,1,Non-landed Properties
743,4000,90,100,900,1000,2022-08-01,2,JALAN JURONG KECHIL,TERRENE AT BUKIT TIMAH,21,1,103.77078627353988,1.3412739762680232,1,Non-landed Properties
149,7000,90,100,900,1000,2022-08-01,2,DEVONSHIRE ROAD,THE SUITES AT CENTRAL,9,1,103.83681835990168,1.2985178069902632,1,Non-landed Properties
794,3300,90,100,900,1000,2022-08-01,2,BAYSHORE ROAD,THE BAYSHORE,16,1,103.93902944278686,1.3127017372209988,1,Non-landed Properties
667,4300,90,100,900,1000,2022-08-01,2,SHELFORD ROAD,SHELFORD REGENCY,11,1,103.811231216521,1.3266199011665549,1,Non-landed Properties
2202,2650,90,100,900,1000,2022-08-01,3,OXLEY RISE,HOLLYWOOD APARTMENTS,9,1,103.8429019895064,1.296430724006703,1,Non-landed Properties
1126,3200,90,100,900,1000,2022-08-01,2,WOODLANDS DRIVE 16,LA CASA,25,5,103.79778483919981,1.4322993629778271,5,Executive Condominium
3050,5600,90,100,900,1000,2022-08-01,99,WOODLEIGH LANE,PARK COLONIAL,13,1,103.86956145927373,1.3384915677867812,1,Non-landed Properties
850,3500,90,100,900,1000,2022-08-01,2,IRRAWADDY ROAD,IRESIDENCES,12,1,103.84560379207451,1.32526486187025,1,Non-landed Properties
468,3500,90,100,900,1000,2022-08-01,2,HOUGANG STREET 11,THE MINTON,19,1,103.8815973873112,1.3522110137411529,1,Non-landed Properties
2989,1720,90,100,900,1000,2022-08-01,3,LORONG 5 TOA PAYOH,GEM RESIDENCES,12,1,103.85110141506834,1.3390267650544334,1,Non-landed Properties
191,4200,90,100,900,1000,2022-08-01,2,BUKIT TIMAH ROAD,THE CASCADIA,21,1,103.7870565244,1.332945641515616,1,Non-landed Properties
351,3400,90,100,900,1000,2022-08-01,2,HILLVIEW RISE,KINGSFORD . HILLVIEW PEAK,23,1,103.764220044808,1.3648069360274331,1,Non-landed Properties
824,5200,90,100,900,1000,2022-08-01,2,SHENTON WAY,76 SHENTON,2,1,103.845580792511,1.2734661134853,1,Non-landed Properties
1586,4500,90,100,900,1000,2022-08-01,2,OXFORD ROAD,KENTISH LODGE,8,1,103.852911797001,1.3158493821672348,1,Non-landed Properties
110,3200,90,100,900,1000,2022-08-01,99,HAVELOCK ROAD,NON-LANDED HOUSING DEVELOPMENT,3,1,,,1,Non-landed Properties
835,2900,90,100,900,1000,2022-08-01,1,STILL ROAD SOUTH,D'ECOSIA,15,1,103.91010735715366,1.3062530036482931,1,Non-landed Properties
3059,5888,90,100,900,1000,2022-08-01,99,WEST COAST VALE,WHISTLER GRAND,5,1,103.75405497593525,1.3198044405084148,1,Non-landed Properties
1104,3000,90,100,900,1000,2022-08-01,2,HOUGANG STREET 92,REGENTVILLE,19,1,,,1,Non-landed Properties
767,5900,90,100,900,1000,2022-08-01,2,KIM TIAN ROAD,TWIN REGENCY,3,1,103.828659692693,1.2848244037424366,1,Non-landed Properties
2217,4300,90,100,900,1000,2022-08-01,2,PASIR PANJANG HILL,HORIZON RESIDENCES,5,1,103.78409365791126,1.2819425773133026,1,Non-landed Properties
266,3900,90,100,900,1000,2022-08-01,2,PHENG GECK AVENUE,NIN RESIDENCE,13,1,103.86991393465649,1.3327527286073124,1,Non-landed Properties
2576,3750,90,100,900,1000,2022-08-01,3,EDEN GROVE,EDEN VIEW,19,1,103.872567892504,1.3442525280774551,1,Non-landed Properties
989,3600,90,100,900,1000,2022-08-01,2,RHU CROSS,COSTA RHU,15,1,103.86685652762166,1.29642762470122,1,Non-landed Properties
2933,4000,90,100,900,1000,2022-08-01,3,WOODLANDS VIEW,NORTHWAVE,25,5,103.81056275680712,1.4435916882905355,5,Executive Condominium
3050,5600,90,100,900,1000,2022-08-01,3,WOODLEIGH LANE,PARK COLONIAL,13,1,103.86956145927373,1.3384915677867812,1,Non-landed Properties
427,4500,90,100,900,1000,2022-08-01,2,BENCOOLEN STREET,THE BENCOOLEN,7,1,103.853351617681,1.3016520315132034,1,Non-landed Properties
553,4800,90,100,900,1000,2022-08-01,3,WHAMPOA EAST,EIGHT RIVERSUITES,12,1,103.864602050941,1.321599572647894,1,Non-landed Properties
615,3500,90,100,900,1000,2022-08-01,2,HILLVIEW AVENUE,HILLVIEW HEIGHTS,23,1,103.76536609949702,1.3613539268913659,1,Non-landed Properties
3060,6600,90,100,900,1000,2022-08-01,99,STIRLING ROAD,STIRLING RESIDENCES,3,1,103.80506706812899,1.29161981074384,1,Non-landed Properties
2655,5000,90,100,900,1000,2022-08-01,3,PASIR PANJANG ROAD,THE ORIENT,5,1,103.783653287421,1.2810159885406149,1,Non-landed Properties
2989,1770,90,100,900,1000,2022-08-01,3,LORONG 5 TOA PAYOH,GEM RESIDENCES,12,1,103.85110141506834,1.3390267650544334,1,Non-landed Properties
852,3700,90,100,900,1000,2022-08-01,2,BEDOK RESERVOIR ROAD,ARCHIPELAGO,16,1,103.920474529981,1.33796024650859,1,Non-landed Properties
484,2500,90,100,900,1000,2022-08-01,99,CHOA CHU KANG LOOP,NORTHVALE,23,1,103.74501134400477,1.3874665260148138,1,Non-landed Properties
1278,3400,90,100,900,1000,2022-08-01,2,GILSTEAD ROAD,GILSTEAD 38,11,1,103.839147293763,1.31815968870879,1,Non-landed Properties
1370,2600,90,100,900,1000,2022-08-01,99,LORONG 26 GEYLANG,BLOSSOM VIEW,14,1,103.885058470109,1.31164544715329,1,Non-landed Properties
187,3600,90,100,900,1000,2022-08-01,3,PUNGGOL CENTRAL,PARC CENTROS,19,1,103.90399448224976,1.4033468606176056,1,Non-landed Properties
1146,3000,90,100,900,1000,2022-08-01,2,SIMEI STREET 1,MELVILLE PARK,18,1,103.9584404417012,1.348452052768055,1,Non-landed Properties
26,3700,90,100,900,1000,2022-08-01,2,EWE BOON ROAD,HALLMARK RESIDENCES,10,1,103.831030211744,1.3159757479146126,1,Non-landed Properties
110,2800,90,100,900,1000,2022-08-01,99,HAVELOCK ROAD,NON-LANDED HOUSING DEVELOPMENT,3,1,,,1,Non-landed Properties
1870,4500,90,100,900,1000,2022-08-01,2,LEWIS ROAD,SIGNATURE AT LEWIS,10,1,103.82325344463951,1.3208502875446251,1,Non-landed Properties
3002,4000,90,100,900,1000,2022-08-01,3,BUKIT BATOK STREET 41,LE QUEST,23,1,103.74111616111188,1.3559914855994086,1,Non-landed Properties
185,2900,90,100,900,1000,2022-08-01,2,SERANGOON AVENUE 2,SUNGLADE,19,1,103.87113387638786,1.34855686380847,1,Non-landed Properties
705,3800,90,100,900,1000,2022-08-01,3,PASIR RIS LINK,RIPPLE BAY,18,1,103.96130803296,1.377984763130589,1,Non-landed Properties
794,2800,90,100,900,1000,2022-08-01,2,BAYSHORE ROAD,THE BAYSHORE,16,1,103.93902944278686,1.3127017372209988,1,Non-landed Properties
109,4600,90,100,900,1000,2022-08-01,2,BALMEG HILL,THE PEAK@BALMEG,5,1,103.783723490751,1.2829521920534412,1,Non-landed Properties
1285,2300,90,100,900,1000,2022-08-01,2,MINBU ROAD,MINBU COURT,11,1,103.84839343063,1.325501345745425,1,Non-landed Properties
2329,3800,90,100,900,1000,2022-08-01,3,MACKENZIE ROAD,MACKENZIE REGENCY,9,1,103.84952097311374,1.3046239593372126,1,Non-landed Properties
110,4000,90,100,900,1000,2022-08-01,99,HAVELOCK ROAD,NON-LANDED HOUSING DEVELOPMENT,3,1,,,1,Non-landed Properties
1975,3400,90,100,900,1000,2022-08-01,2,PALM ROAD,EAST PALM,15,1,103.931364635664,1.313478465672985,1,Non-landed Properties
847,3000,90,100,900,1000,2022-08-01,2,BUKIT BATOK STREET 25,PARKVIEW APARTMENTS,23,1,103.76041491132948,1.3413640801908775,1,Non-landed Properties
